2025-08-21 12:12:57,406 | INFO | Starting firewall on eth0 with default_action=allow, iptables=False
2025-08-21 12:13:23,573 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:23,574 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=180 | rule: Block private source network as example
2025-08-21 12:13:23,574 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=60 | rule: default
2025-08-21 12:13:24,028 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=105 | rule: default
2025-08-21 12:13:24,028 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:24,028 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:24,029 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=60 | rule: default
2025-08-21 12:13:24,217 | INFO | ALLOW any None -> None any eth0 len=42 | rule: default
2025-08-21 12:13:24,217 | INFO | ALLOW any None -> None any eth0 len=64 | rule: default
2025-08-21 12:13:24,344 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=85 | rule: default
2025-08-21 12:13:24,345 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=60 | rule: default
2025-08-21 12:13:24,346 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:24,346 | INFO | BLOCK tcp 10.0.2.15:54782 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:24,346 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54782 out eth0 len=60 | rule: default
2025-08-21 12:13:25,234 | INFO | BLOCK udp 10.0.2.15:34741 -> 10.0.2.3:53 out eth0 len=70 | rule: Block private source network as example
2025-08-21 12:13:25,236 | INFO | BLOCK udp 10.0.2.15:34741 -> 10.0.2.3:53 out eth0 len=70 | rule: Block private source network as example
2025-08-21 12:13:25,421 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:34741 out eth0 len=86 | rule: Block private source network as example
2025-08-21 12:13:25,425 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:34741 out eth0 len=144 | rule: Block private source network as example
2025-08-21 12:13:25,426 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:25,469 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:25,483 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:25,684 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:25,685 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,686 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=712 | rule: Block private source network as example
2025-08-21 12:13:25,686 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:25,689 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:25,690 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,690 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=712 | rule: Block private source network as example
2025-08-21 12:13:25,691 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:25,748 | INFO | ALLOW any None -> None any eth0 len=86 | rule: default
2025-08-21 12:13:25,749 | INFO | ALLOW any None -> None any eth0 len=86 | rule: default
2025-08-21 12:13:25,856 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:25,858 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,859 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=712 | rule: Block private source network as example
2025-08-21 12:13:25,859 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:25,945 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=2934 | rule: default
2025-08-21 12:13:25,948 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,949 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=663 | rule: default
2025-08-21 12:13:25,949 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,957 | INFO | BLOCK udp 10.0.2.15:52368 -> 10.0.2.3:53 out eth0 len=76 | rule: Block private source network as example
2025-08-21 12:13:25,957 | INFO | BLOCK udp 10.0.2.15:52368 -> 10.0.2.3:53 out eth0 len=76 | rule: Block private source network as example
2025-08-21 12:13:25,992 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=2934 | rule: default
2025-08-21 12:13:25,994 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:25,995 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=664 | rule: default
2025-08-21 12:13:25,996 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,023 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2934 | rule: default
2025-08-21 12:13:26,023 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,023 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=664 | rule: default
2025-08-21 12:13:26,024 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,176 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:52368 out eth0 len=158 | rule: Block private source network as example
2025-08-21 12:13:26,178 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:52368 out eth0 len=182 | rule: Block private source network as example
2025-08-21 12:13:26,179 | INFO | BLOCK tcp 10.0.2.15:47958 -> 104.18.38.233:80 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:26,179 | INFO | BLOCK tcp 10.0.2.15:47964 -> 104.18.38.233:80 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:26,180 | INFO | BLOCK tcp 10.0.2.15:47974 -> 104.18.38.233:80 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:26,221 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47964 out eth0 len=60 | rule: default
2025-08-21 12:13:26,222 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47974 out eth0 len=60 | rule: default
2025-08-21 12:13:26,223 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47958 out eth0 len=60 | rule: default
2025-08-21 12:13:26,223 | INFO | BLOCK tcp 10.0.2.15:47964 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,224 | INFO | BLOCK tcp 10.0.2.15:47974 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,224 | INFO | BLOCK tcp 10.0.2.15:47958 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,224 | INFO | BLOCK tcp 10.0.2.15:47974 -> 104.18.38.233:80 out eth0 len=485 | rule: Block private source network as example
2025-08-21 12:13:26,225 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47974 out eth0 len=60 | rule: default
2025-08-21 12:13:26,225 | INFO | BLOCK tcp 10.0.2.15:47964 -> 104.18.38.233:80 out eth0 len=485 | rule: Block private source network as example
2025-08-21 12:13:26,225 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47964 out eth0 len=60 | rule: default
2025-08-21 12:13:26,225 | INFO | BLOCK tcp 10.0.2.15:47958 -> 104.18.38.233:80 out eth0 len=485 | rule: Block private source network as example
2025-08-21 12:13:26,226 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47958 out eth0 len=60 | rule: default
2025-08-21 12:13:26,280 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47964 out eth0 len=1154 | rule: default
2025-08-21 12:13:26,280 | INFO | BLOCK tcp 10.0.2.15:47964 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,282 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:26,283 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:26,283 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=146 | rule: Block private source network as example
2025-08-21 12:13:26,284 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:26,312 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47974 out eth0 len=1154 | rule: default
2025-08-21 12:13:26,312 | INFO | BLOCK tcp 10.0.2.15:47974 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,313 | INFO | ALLOW tcp 104.18.38.233:80 -> 10.0.2.15:47958 out eth0 len=1154 | rule: default
2025-08-21 12:13:26,313 | INFO | BLOCK tcp 10.0.2.15:47958 -> 104.18.38.233:80 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,316 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:26,316 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:26,316 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:26,317 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:26,317 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=631 | rule: Block private source network as example
2025-08-21 12:13:26,317 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=118 | rule: Block private source network as example
2025-08-21 12:13:26,318 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:26,318 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=163 | rule: Block private source network as example
2025-08-21 12:13:26,318 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:26,318 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:26,567 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=300 | rule: default
2025-08-21 12:13:26,568 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:26,568 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=276 | rule: default
2025-08-21 12:13:26,568 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=300 | rule: default
2025-08-21 12:13:26,568 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=1494 | rule: default
2025-08-21 12:13:26,569 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:26,569 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,570 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,570 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,570 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,571 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:26,571 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:26,571 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=60 | rule: default
2025-08-21 12:13:26,572 | INFO | BLOCK tcp 10.0.2.15:51432 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,572 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:26,572 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:26,573 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51432 out eth0 len=60 | rule: default
2025-08-21 12:13:26,573 | INFO | BLOCK tcp 10.0.2.15:51408 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,573 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:26,573 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51408 out eth0 len=60 | rule: default
2025-08-21 12:13:26,977 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=7254 | rule: default
2025-08-21 12:13:26,978 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:26,978 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=6774 | rule: default
2025-08-21 12:13:26,978 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,070 | INFO | BLOCK udp 10.0.2.15:35182 -> 10.0.2.3:53 out eth0 len=83 | rule: Block private source network as example
2025-08-21 12:13:27,071 | INFO | BLOCK udp 10.0.2.15:35182 -> 10.0.2.3:53 out eth0 len=83 | rule: Block private source network as example
2025-08-21 12:13:27,071 | INFO | BLOCK udp 10.0.2.15:36774 -> 10.0.2.3:53 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:27,072 | INFO | BLOCK udp 10.0.2.15:36774 -> 10.0.2.3:53 out eth0 len=89 | rule: Block private source network as example
2025-08-21 12:13:27,236 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=10134 | rule: default
2025-08-21 12:13:27,238 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,245 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2898 | rule: default
2025-08-21 12:13:27,246 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2926 | rule: default
2025-08-21 12:13:27,249 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,255 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,269 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:36774 out eth0 len=153 | rule: Block private source network as example
2025-08-21 12:13:27,273 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:35182 out eth0 len=147 | rule: Block private source network as example
2025-08-21 12:13:27,281 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:36774 out eth0 len=201 | rule: Block private source network as example
2025-08-21 12:13:27,284 | INFO | BLOCK udp 10.0.2.3:53 -> 10.0.2.15:35182 out eth0 len=157 | rule: Block private source network as example
2025-08-21 12:13:27,286 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=10134 | rule: default
2025-08-21 12:13:27,287 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,288 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2898 | rule: default
2025-08-21 12:13:27,291 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,293 | INFO | BLOCK tcp 10.0.2.15:46568 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,297 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,299 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,306 | INFO | BLOCK tcp 10.0.2.15:46582 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,306 | INFO | BLOCK tcp 10.0.2.15:46584 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,313 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,314 | INFO | BLOCK tcp 10.0.2.15:47366 -> 185.199.110.133:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,314 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=1677 | rule: default
2025-08-21 12:13:27,314 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,314 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=180 | rule: Block private source network as example
2025-08-21 12:13:27,320 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=60 | rule: default
2025-08-21 12:13:27,321 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,321 | INFO | BLOCK tcp 10.0.2.15:47374 -> 185.199.110.133:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,420 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,420 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,422 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,424 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,424 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,425 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,425 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,426 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=1490 | rule: default
2025-08-21 12:13:27,426 | INFO | ALLOW tcp 20.207.73.82:443 -> 10.0.2.15:51422 out eth0 len=2219 | rule: default
2025-08-21 12:13:27,426 | INFO | BLOCK tcp 10.0.2.15:51422 -> 20.207.73.82:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,430 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,434 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,435 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=1299 | rule: Block private source network as example
2025-08-21 12:13:27,435 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,435 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=60 | rule: Block private source network as example
2025-08-21 12:13:27,436 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,436 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=611 | rule: Block private source network as example
2025-08-21 12:13:27,436 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,451 | INFO | BLOCK tcp 10.0.2.15:46606 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,452 | INFO | BLOCK tcp 10.0.2.15:46616 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,497 | INFO | BLOCK tcp 10.0.2.15:46628 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,498 | INFO | BLOCK tcp 10.0.2.15:46636 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,498 | INFO | BLOCK tcp 10.0.2.15:46640 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,498 | INFO | BLOCK tcp 10.0.2.15:46650 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,499 | INFO | BLOCK tcp 10.0.2.15:46666 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,499 | INFO | BLOCK tcp 10.0.2.15:46680 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:27,533 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=915 | rule: default
2025-08-21 12:13:27,534 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,534 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=138 | rule: Block private source network as example
2025-08-21 12:13:27,535 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,535 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:27,535 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,596 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=635 | rule: default
2025-08-21 12:13:27,596 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=93 | rule: Block private source network as example
2025-08-21 12:13:27,597 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=78 | rule: Block private source network as example
2025-08-21 12:13:27,597 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:27,597 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,597 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,684 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=105 | rule: default
2025-08-21 12:13:27,684 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=1183 | rule: Block private source network as example
2025-08-21 12:13:27,687 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=60 | rule: default
2025-08-21 12:13:27,828 | INFO | ALLOW tcp 142.251.223.234:443 -> 10.0.2.15:39978 out eth0 len=60 | rule: default
2025-08-21 12:13:27,828 | INFO | BLOCK tcp 10.0.2.15:39978 -> 142.251.223.234:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,239 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=320 | rule: default
2025-08-21 12:13:28,240 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=85 | rule: Block private source network as example
2025-08-21 12:13:28,241 | INFO | BLOCK tcp 10.0.2.15:54774 -> 34.210.130.169:443 out eth0 len=54 | rule: Block private source network as example
2025-08-21 12:13:28,242 | INFO | ALLOW tcp 34.210.130.169:443 -> 10.0.2.15:54774 out eth0 len=60 | rule: default
2025-08-21 12:13:28,277 | INFO | BLOCK tcp 10.0.2.15:47366 -> 185.199.110.133:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,278 | INFO | BLOCK tcp 10.0.2.15:46592 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,278 | INFO | BLOCK tcp 10.0.2.15:46584 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,279 | INFO | BLOCK tcp 10.0.2.15:46582 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,280 | INFO | BLOCK tcp 10.0.2.15:46580 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,280 | INFO | BLOCK tcp 10.0.2.15:46576 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,280 | INFO | BLOCK tcp 10.0.2.15:46568 -> 185.199.109.154:443 out eth0 len=74 | rule: Block private source network as example
2025-08-21 12:13:28,308 | INFO | BLOCK tcp 10.0.2.15:47374 -> 185.199.110.133:443 out eth0 len=74 | rule: Block private source network as example
